sdg_code,indicator_code,country,availabile
13,13.b.1,Palestine,FALSE
13,13.b.1,Qatar,FALSE
13,13.b.1,Saudi Arabia,FALSE
13,13.b.1,Somalia,FALSE
13,13.b.1,Sudan,FALSE
13,13.b.1,Syria,FALSE
13,13.b.1,Tunisia,FALSE
13,13.b.1,United Arab Emirates,FALSE
13,13.b.1,Yemen,FALSE
13,13.b.1,Algeria,FALSE
13,13.b.1,Bahrain,FALSE
13,13.b.1,Comoros,FALSE
13,13.b.1,Djibouti,FALSE
13,13.b.1,Egypt,FALSE
13,13.b.1,Iraq,FALSE
13,13.b.1,Jordan,FALSE
13,13.b.1,Kuwait,FALSE
13,13.b.1,Lebanon,FALSE
13,13.b.1,Libya,FALSE
13,13.b.1,Mauritania,FALSE
13,13.b.1,Morocco,FALSE
13,13.b.1,Oman,FALSE
13,13.b.1,Palestine,FALSE
13,13.b.1,Qatar,FALSE
13,13.b.1,Saudi Arabia,FALSE
13,13.b.1,Somalia,FALSE
13,13.b.1,Sudan,FALSE
13,13.b.1,Syria,FALSE
13,13.b.1,Tunisia,FALSE
13,13.b.1,United Arab Emirates,FALSE
13,13.b.1,Yemen,FALSE
14,14.1.1,Algeria,FALSE
14,14.1.1,Bahrain,FALSE
14,14.1.1,Comoros,FALSE
14,14.1.1,Djibouti,FALSE
14,14.1.1,Egypt,FALSE
14,14.1.1,Iraq,FALSE
14,14.1.1,Jordan,FALSE
14,14.1.1,Kuwait,FALSE
14,14.1.1,Lebanon,FALSE
14,14.1.1,Libya,FALSE
14,14.1.1,Mauritania,FALSE
14,14.1.1,Morocco,FALSE
14,14.1.1,Oman,FALSE
14,14.1.1,Palestine,FALSE
14,14.1.1,Qatar,FALSE
14,14.1.1,Saudi Arabia,FALSE
14,14.1.1,Somalia,FALSE
14,14.1.1,Sudan,FALSE
14,14.1.1,Syria,FALSE
14,14.1.1,Tunisia,FALSE
14,14.1.1,United Arab Emirates,FALSE
14,14.1.1,Yemen,FALSE
14,14.2.1,Algeria,FALSE
14,14.2.1,Bahrain,FALSE
14,14.2.1,Comoros,FALSE
14,14.2.1,Djibouti,FALSE
14,14.2.1,Egypt,FALSE
14,14.2.1,Iraq,FALSE
14,14.2.1,Jordan,FALSE
14,14.2.1,Kuwait,FALSE
14,14.2.1,Lebanon,FALSE
14,14.2.1,Libya,FALSE
14,14.2.1,Mauritania,FALSE
14,14.2.1,Morocco,FALSE
14,14.2.1,Oman,FALSE
14,14.2.1,Palestine,FALSE
14,14.2.1,Qatar,FALSE
14,14.2.1,Saudi Arabia,FALSE
14,14.2.1,Somalia,FALSE
14,14.2.1,Sudan,FALSE
14,14.2.1,Syria,FALSE
14,14.2.1,Tunisia,FALSE
14,14.2.1,United Arab Emirates,FALSE
14,14.2.1,Yemen,FALSE
14,14.3.1,Algeria,FALSE
14,14.3.1,Bahrain,FALSE
14,14.3.1,Comoros,FALSE
14,14.3.1,Djibouti,FALSE
14,14.3.1,Egypt,FALSE
14,14.3.1,Iraq,FALSE
14,14.3.1,Jordan,FALSE
14,14.3.1,Kuwait,FALSE
14,14.3.1,Lebanon,FALSE
14,14.3.1,Libya,FALSE
14,14.3.1,Mauritania,FALSE
14,14.3.1,Morocco,FALSE
14,14.3.1,Oman,FALSE
14,14.3.1,Palestine,FALSE
14,14.3.1,Qatar,FALSE
14,14.3.1,Saudi Arabia,FALSE
14,14.3.1,Somalia,FALSE
14,14.3.1,Sudan,FALSE
14,14.3.1,Syria,FALSE
14,14.3.1,Tunisia,FALSE
14,14.3.1,United Arab Emirates,FALSE
14,14.3.1,Yemen,FALSE
14,14.4.1,Algeria,TRUE
14,14.4.1,Bahrain,TRUE
14,14.4.1,Comoros,TRUE
14,14.4.1,Djibouti,TRUE
14,14.4.1,Egypt,TRUE
14,14.4.1,Iraq,TRUE
14,14.4.1,Jordan,TRUE
14,14.4.1,Kuwait,TRUE
14,14.4.1,Lebanon,TRUE
14,14.4.1,Libya,TRUE
14,14.4.1,Mauritania,TRUE
14,14.4.1,Morocco,TRUE
14,14.4.1,Oman,TRUE
14,14.4.1,Palestine,TRUE
14,14.4.1,Qatar,TRUE
14,14.4.1,Saudi Arabia,TRUE
14,14.4.1,Somalia,TRUE
14,14.4.1,Sudan,TRUE
14,14.4.1,Syria,TRUE
14,14.4.1,Tunisia,TRUE
14,14.4.1,United Arab Emirates,TRUE
14,14.4.1,Yemen,TRUE
14,14.5.1,Algeria,TRUE
14,14.5.1,Bahrain,TRUE
14,14.5.1,Comoros,TRUE
14,14.5.1,Djibouti,TRUE
14,14.5.1,Egypt,TRUE
14,14.5.1,Iraq,TRUE
14,14.5.1,Jordan,TRUE
14,14.5.1,Kuwait,TRUE
14,14.5.1,Lebanon,TRUE
14,14.5.1,Libya,TRUE
14,14.5.1,Mauritania,TRUE
14,14.5.1,Morocco,TRUE
14,14.5.1,Oman,TRUE
14,14.5.1,Palestine,FALSE
14,14.5.1,Qatar,TRUE
14,14.5.1,Saudi Arabia,TRUE
14,14.5.1,Somalia,FALSE
14,14.5.1,Sudan,TRUE
14,14.5.1,Syria,TRUE
14,14.5.1,Tunisia,TRUE
14,14.5.1,United Arab Emirates,TRUE
14,14.5.1,Yemen,TRUE
14,14.6.1,Algeria,FALSE
14,14.6.1,Bahrain,FALSE
14,14.6.1,Comoros,FALSE
14,14.6.1,Djibouti,FALSE
14,14.6.1,Egypt,FALSE
14,14.6.1,Iraq,FALSE
14,14.6.1,Jordan,FALSE
14,14.6.1,Kuwait,FALSE
14,14.6.1,Lebanon,TRUE
14,14.6.1,Libya,TRUE
14,14.6.1,Mauritania,TRUE
14,14.6.1,Morocco,TRUE
14,14.6.1,Oman,TRUE
14,14.6.1,Palestine,FALSE
14,14.6.1,Qatar,FALSE
14,14.6.1,Saudi Arabia,FALSE
14,14.6.1,Somalia,TRUE
14,14.6.1,Sudan,TRUE
14,14.6.1,Syria,FALSE
14,14.6.1,Tunisia,FALSE
14,14.6.1,United Arab Emirates,FALSE
14,14.6.1,Yemen,FALSE
14,14.7.1,Algeria,FALSE
14,14.7.1,Bahrain,FALSE
14,14.7.1,Comoros,FALSE
14,14.7.1,Djibouti,FALSE
14,14.7.1,Egypt,FALSE
14,14.7.1,Iraq,FALSE
14,14.7.1,Jordan,FALSE
14,14.7.1,Kuwait,FALSE
14,14.7.1,Lebanon,FALSE
14,14.7.1,Libya,FALSE
14,14.7.1,Mauritania,FALSE
14,14.7.1,Morocco,FALSE
14,14.7.1,Oman,FALSE
14,14.7.1,Palestine,FALSE
14,14.7.1,Qatar,FALSE
14,14.7.1,Saudi Arabia,FALSE
14,14.7.1,Somalia,FALSE
14,14.7.1,Sudan,FALSE
14,14.7.1,Syria,FALSE
14,14.7.1,Tunisia,FALSE
14,14.7.1,United Arab Emirates,FALSE
14,14.7.1,Yemen,FALSE
14,14.a.1,Algeria,FALSE
14,14.a.1,Bahrain,FALSE
14,14.a.1,Comoros,FALSE
14,14.a.1,Djibouti,FALSE
14,14.a.1,Egypt,FALSE
14,14.a.1,Iraq,FALSE
14,14.a.1,Jordan,FALSE
14,14.a.1,Kuwait,TRUE
14,14.a.1,Lebanon,FALSE
14,14.a.1,Libya,FALSE
14,14.a.1,Mauritania,FALSE
14,14.a.1,Morocco,FALSE
14,14.a.1,Oman,TRUE
14,14.a.1,Palestine,FALSE
14,14.a.1,Qatar,FALSE
14,14.a.1,Saudi Arabia,FALSE
14,14.a.1,Somalia,FALSE
14,14.a.1,Sudan,FALSE
14,14.a.1,Syria,FALSE
14,14.a.1,Tunisia,FALSE
14,14.a.1,United Arab Emirates,FALSE
14,14.a.1,Yemen,FALSE
14,14.b.1,Algeria,FALSE
14,14.b.1,Bahrain,FALSE
14,14.b.1,Comoros,FALSE
14,14.b.1,Djibouti,FALSE
14,14.b.1,Egypt,FALSE
14,14.b.1,Iraq,FALSE
14,14.b.1,Jordan,FALSE
14,14.b.1,Kuwait,FALSE
14,14.b.1,Lebanon,TRUE
14,14.b.1,Libya,TRUE
14,14.b.1,Mauritania,TRUE
14,14.b.1,Morocco,TRUE
14,14.b.1,Oman,TRUE
14,14.b.1,Palestine,FALSE
14,14.b.1,Qatar,FALSE
14,14.b.1,Saudi Arabia,FALSE
14,14.b.1,Somalia,TRUE
14,14.b.1,Sudan,TRUE
14,14.b.1,Syria,FALSE
14,14.b.1,Tunisia,FALSE
14,14.b.1,United Arab Emirates,FALSE
14,14.b.1,Yemen,FALSE
14,14.c.1,Algeria,FALSE
14,14.c.1,Bahrain,FALSE
14,14.c.1,Comoros,FALSE
14,14.c.1,Djibouti,FALSE
14,14.c.1,Egypt,FALSE
14,14.c.1,Iraq,FALSE
14,14.c.1,Jordan,FALSE
14,14.c.1,Kuwait,FALSE
14,14.c.1,Lebanon,FALSE
14,14.c.1,Libya,FALSE
14,14.c.1,Mauritania,FALSE
14,14.c.1,Morocco,FALSE
14,14.c.1,Oman,FALSE
14,14.c.1,Palestine,FALSE
14,14.c.1,Qatar,FALSE
14,14.c.1,Saudi Arabia,FALSE
14,14.c.1,Somalia,FALSE
14,14.c.1,Sudan,FALSE
14,14.c.1,Syria,FALSE
14,14.c.1,Tunisia,FALSE
14,14.c.1,United Arab Emirates,FALSE
14,14.c.1,Yemen,FALSE
15,15.1.1,Algeria,TRUE
15,15.1.1,Bahrain,TRUE
15,15.1.1,Comoros,TRUE
15,15.1.1,Djibouti,TRUE
15,15.1.1,Egypt,TRUE
15,15.1.1,Iraq,TRUE
15,15.1.1,Jordan,TRUE
15,15.1.1,Kuwait,TRUE
15,15.1.1,Lebanon,TRUE
15,15.1.1,Libya,TRUE
15,15.1.1,Mauritania,TRUE
15,15.1.1,Morocco,TRUE
15,15.1.1,Oman,TRUE
15,15.1.1,Palestine,TRUE
15,15.1.1,Qatar,TRUE
15,15.1.1,Saudi Arabia,TRUE
15,15.1.1,Somalia,TRUE
15,15.1.1,Sudan,TRUE
15,15.1.1,Syria,TRUE
15,15.1.1,Tunisia,TRUE
15,15.1.1,United Arab Emirates,TRUE
15,15.1.1,Yemen,TRUE
15,15.1.2,Algeria,TRUE
15,15.1.2,Bahrain,TRUE
15,15.1.2,Comoros,TRUE
15,15.1.2,Djibouti,TRUE
15,15.1.2,Egypt,TRUE
15,15.1.2,Iraq,TRUE
15,15.1.2,Jordan,TRUE
15,15.1.2,Kuwait,TRUE
15,15.1.2,Lebanon,TRUE
15,15.1.2,Libya,TRUE
15,15.1.2,Mauritania,TRUE
15,15.1.2,Morocco,TRUE
15,15.1.2,Oman,TRUE
15,15.1.2,Palestine,TRUE
15,15.1.2,Qatar,TRUE
15,15.1.2,Saudi Arabia,TRUE
15,15.1.2,Somalia,TRUE
15,15.1.2,Sudan,TRUE
15,15.1.2,Syria,TRUE
15,15.1.2,Tunisia,TRUE
15,15.1.2,United Arab Emirates,TRUE
15,15.1.2,Yemen,TRUE
15,15.2.1,Algeria,TRUE
15,15.2.1,Bahrain,TRUE
15,15.2.1,Comoros,TRUE
15,15.2.1,Djibouti,TRUE
15,15.2.1,Egypt,TRUE
15,15.2.1,Iraq,TRUE
15,15.2.1,Jordan,TRUE
15,15.2.1,Kuwait,TRUE
15,15.2.1,Lebanon,TRUE
15,15.2.1,Libya,TRUE
15,15.2.1,Mauritania,TRUE
15,15.2.1,Morocco,TRUE
15,15.2.1,Oman,TRUE
15,15.2.1,Palestine,TRUE
15,15.2.1,Qatar,TRUE
15,15.2.1,Saudi Arabia,TRUE
15,15.2.1,Somalia,TRUE
15,15.2.1,Sudan,TRUE
15,15.2.1,Syria,TRUE
15,15.2.1,Tunisia,TRUE
15,15.2.1,United Arab Emirates,TRUE
15,15.2.1,Yemen,TRUE
15,15.3.1,Algeria,TRUE
15,15.3.1,Bahrain,FALSE
15,15.3.1,Comoros,TRUE
15,15.3.1,Djibouti,FALSE
15,15.3.1,Egypt,TRUE
15,15.3.1,Iraq,TRUE
15,15.3.1,Jordan,TRUE
15,15.3.1,Kuwait,TRUE
15,15.3.1,Lebanon,FALSE
15,15.3.1,Libya,FALSE
15,15.3.1,Mauritania,TRUE
15,15.3.1,Morocco,TRUE
15,15.3.1,Oman,TRUE
15,15.3.1,Palestine,TRUE
15,15.3.1,Qatar,TRUE
15,15.3.1,Saudi Arabia,TRUE
15,15.3.1,Somalia,TRUE
15,15.3.1,Sudan,TRUE
15,15.3.1,Syria,FALSE
15,15.3.1,Tunisia,TRUE
15,15.3.1,United Arab Emirates,TRUE
15,15.3.1,Yemen,FALSE
15,15.4.1,Algeria,TRUE
15,15.4.1,Bahrain,FALSE
15,15.4.1,Comoros,TRUE
15,15.4.1,Djibouti,TRUE
15,15.4.1,Egypt,TRUE
15,15.4.1,Iraq,TRUE
15,15.4.1,Jordan,TRUE
15,15.4.1,Kuwait,FALSE
15,15.4.1,Lebanon,TRUE
15,15.4.1,Libya,TRUE
15,15.4.1,Mauritania,TRUE
15,15.4.1,Morocco,TRUE
15,15.4.1,Oman,TRUE
15,15.4.1,Palestine,TRUE
15,15.4.1,Qatar,FALSE
15,15.4.1,Saudi Arabia,TRUE
15,15.4.1,Somalia,TRUE
15,15.4.1,Sudan,TRUE
15,15.4.1,Syria,TRUE
15,15.4.1,Tunisia,TRUE
15,15.4.1,United Arab Emirates,FALSE
15,15.4.1,Yemen,TRUE
15,15.4.2,Algeria,TRUE
15,15.4.2,Bahrain,FALSE
15,15.4.2,Comoros,TRUE
15,15.4.2,Djibouti,TRUE
15,15.4.2,Egypt,TRUE
15,15.4.2,Iraq,TRUE
15,15.4.2,Jordan,TRUE
15,15.4.2,Kuwait,FALSE
15,15.4.2,Lebanon,TRUE
15,15.4.2,Libya,TRUE
15,15.4.2,Mauritania,TRUE
15,15.4.2,Morocco,TRUE
15,15.4.2,Oman,TRUE
15,15.4.2,Palestine,TRUE
15,15.4.2,Qatar,FALSE
15,15.4.2,Saudi Arabia,TRUE
15,15.4.2,Somalia,TRUE
15,15.4.2,Sudan,TRUE
15,15.4.2,Syria,TRUE
15,15.4.2,Tunisia,TRUE
15,15.4.2,United Arab Emirates,TRUE
15,15.4.2,Yemen,TRUE
15,15.5.1,Algeria,TRUE
15,15.5.1,Bahrain,TRUE
15,15.5.1,Comoros,TRUE
15,15.5.1,Djibouti,TRUE
15,15.5.1,Egypt,TRUE
15,15.5.1,Iraq,TRUE
15,15.5.1,Jordan,TRUE
15,15.5.1,Kuwait,TRUE
15,15.5.1,Lebanon,TRUE
15,15.5.1,Libya,TRUE
15,15.5.1,Mauritania,TRUE
15,15.5.1,Morocco,TRUE
15,15.5.1,Oman,TRUE
15,15.5.1,Palestine,TRUE
15,15.5.1,Qatar,TRUE
15,15.5.1,Saudi Arabia,TRUE
15,15.5.1,Somalia,TRUE
15,15.5.1,Sudan,TRUE
15,15.5.1,Syria,TRUE
15,15.5.1,Tunisia,TRUE
15,15.5.1,United Arab Emirates,TRUE
15,15.5.1,Yemen,TRUE
15,15.6.1,Algeria,TRUE
15,15.6.1,Bahrain,TRUE
15,15.6.1,Comoros,TRUE
15,15.6.1,Djibouti,TRUE
15,15.6.1,Egypt,TRUE
15,15.6.1,Iraq,TRUE
15,15.6.1,Jordan,TRUE
15,15.6.1,Kuwait,TRUE
15,15.6.1,Lebanon,TRUE
15,15.6.1,Libya,TRUE
15,15.6.1,Mauritania,TRUE
15,15.6.1,Morocco,TRUE
15,15.6.1,Oman,TRUE
15,15.6.1,Palestine,TRUE
15,15.6.1,Qatar,TRUE
15,15.6.1,Saudi Arabia,TRUE
15,15.6.1,Somalia,TRUE
15,15.6.1,Sudan,TRUE
15,15.6.1,Syria,TRUE
15,15.6.1,Tunisia,TRUE
15,15.6.1,United Arab Emirates,TRUE
15,15.6.1,Yemen,TRUE
15,15.7.1,Algeria,FALSE
15,15.7.1,Bahrain,FALSE
15,15.7.1,Comoros,FALSE
15,15.7.1,Djibouti,FALSE
15,15.7.1,Egypt,FALSE
15,15.7.1,Iraq,FALSE
15,15.7.1,Jordan,FALSE
15,15.7.1,Kuwait,FALSE
15,15.7.1,Lebanon,FALSE
15,15.7.1,Libya,FALSE
15,15.7.1,Mauritania,FALSE
15,15.7.1,Morocco,FALSE
15,15.7.1,Oman,FALSE
15,15.7.1,Palestine,FALSE
15,15.7.1,Qatar,FALSE
15,15.7.1,Saudi Arabia,FALSE
15,15.7.1,Somalia,FALSE
15,15.7.1,Sudan,FALSE
15,15.7.1,Syria,FALSE
15,15.7.1,Tunisia,FALSE
15,15.7.1,United Arab Emirates,FALSE
15,15.7.1,Yemen,FALSE
15,15.8.1,Algeria,TRUE
15,15.8.1,Bahrain,TRUE
15,15.8.1,Comoros,TRUE
15,15.8.1,Djibouti,TRUE
15,15.8.1,Egypt,TRUE
15,15.8.1,Iraq,TRUE
15,15.8.1,Jordan,TRUE
15,15.8.1,Kuwait,TRUE
15,15.8.1,Lebanon,TRUE
15,15.8.1,Libya,TRUE
15,15.8.1,Mauritania,TRUE
15,15.8.1,Morocco,TRUE
15,15.8.1,Oman,TRUE
15,15.8.1,Palestine,TRUE
15,15.8.1,Qatar,TRUE
15,15.8.1,Saudi Arabia,TRUE
15,15.8.1,Somalia,TRUE
15,15.8.1,Sudan,TRUE
15,15.8.1,Syria,TRUE
15,15.8.1,Tunisia,TRUE
15,15.8.1,United Arab Emirates,TRUE
15,15.8.1,Yemen,TRUE
15,15.9.1,Algeria,TRUE
15,15.9.1,Bahrain,FALSE
15,15.9.1,Comoros,TRUE
15,15.9.1,Djibouti,FALSE
15,15.9.1,Egypt,TRUE
15,15.9.1,Iraq,TRUE
15,15.9.1,Jordan,TRUE
15,15.9.1,Kuwait,FALSE
15,15.9.1,Lebanon,FALSE
15,15.9.1,Libya,FALSE
15,15.9.1,Mauritania,TRUE
15,15.9.1,Morocco,TRUE
15,15.9.1,Oman,FALSE
15,15.9.1,Palestine,TRUE
15,15.9.1,Qatar,TRUE
15,15.9.1,Saudi Arabia,TRUE
15,15.9.1,Somalia,TRUE
15,15.9.1,Sudan,TRUE
15,15.9.1,Syria,FALSE
15,15.9.1,Tunisia,TRUE
15,15.9.1,United Arab Emirates,TRUE
15,15.9.1,Yemen,TRUE
15,15.a.1,Algeria,TRUE
15,15.a.1,Bahrain,TRUE
15,15.a.1,Comoros,TRUE
15,15.a.1,Djibouti,TRUE
15,15.a.1,Egypt,TRUE
15,15.a.1,Iraq,TRUE
15,15.a.1,Jordan,TRUE
15,15.a.1,Kuwait,FALSE
15,15.a.1,Lebanon,TRUE
15,15.a.1,Libya,TRUE
15,15.a.1,Mauritania,TRUE
15,15.a.1,Morocco,TRUE
15,15.a.1,Oman,TRUE
15,15.a.1,Palestine,TRUE
15,15.a.1,Qatar,FALSE
15,15.a.1,Saudi Arabia,TRUE
15,15.a.1,Somalia,TRUE
15,15.a.1,Sudan,TRUE
15,15.a.1,Syria,TRUE
15,15.a.1,Tunisia,TRUE
15,15.a.1,United Arab Emirates,FALSE
15,15.a.1,Yemen,TRUE
15,15.b.1,Algeria,TRUE
15,15.b.1,Bahrain,TRUE
15,15.b.1,Comoros,TRUE
15,15.b.1,Djibouti,TRUE
15,15.b.1,Egypt,TRUE
15,15.b.1,Iraq,TRUE
15,15.b.1,Jordan,TRUE
15,15.b.1,Kuwait,FALSE
15,15.b.1,Lebanon,TRUE
15,15.b.1,Libya,TRUE
15,15.b.1,Mauritania,TRUE
15,15.b.1,Morocco,TRUE
15,15.b.1,Oman,TRUE
15,15.b.1,Palestine,TRUE
15,15.b.1,Qatar,FALSE
15,15.b.1,Saudi Arabia,TRUE
15,15.b.1,Somalia,TRUE
15,15.b.1,Sudan,TRUE
15,15.b.1,Syria,TRUE
15,15.b.1,Tunisia,TRUE
15,15.b.1,United Arab Emirates,FALSE
15,15.b.1,Yemen,TRUE
15,15.c.1,Algeria,FALSE
15,15.c.1,Bahrain,FALSE
15,15.c.1,Comoros,FALSE
15,15.c.1,Djibouti,FALSE
15,15.c.1,Egypt,FALSE
15,15.c.1,Iraq,FALSE
15,15.c.1,Jordan,FALSE
15,15.c.1,Kuwait,FALSE
15,15.c.1,Lebanon,FALSE
15,15.c.1,Libya,FALSE
15,15.c.1,Mauritania,FALSE
15,15.c.1,Morocco,FALSE
15,15.c.1,Oman,FALSE
15,15.c.1,Palestine,FALSE
15,15.c.1,Qatar,FALSE
15,15.c.1,Saudi Arabia,FALSE
15,15.c.1,Somalia,FALSE
15,15.c.1,Sudan,FALSE
15,15.c.1,Syria,FALSE
15,15.c.1,Tunisia,FALSE
15,15.c.1,United Arab Emirates,FALSE
15,15.c.1,Yemen,FALSE
16,16.1.1,Algeria,TRUE
16,16.1.1,Bahrain,TRUE
16,16.1.1,Comoros,FALSE
16,16.1.1,Djibouti,FALSE
16,16.1.1,Egypt,TRUE
16,16.1.1,Iraq,TRUE
16,16.1.1,Jordan,TRUE
16,16.1.1,Kuwait,TRUE
16,16.1.1,Lebanon,TRUE
16,16.1.1,Libya,FALSE
16,16.1.1,Mauritania,FALSE
16,16.1.1,Morocco,TRUE
16,16.1.1,Oman,TRUE
16,16.1.1,Palestine,TRUE
16,16.1.1,Qatar,TRUE
16,16.1.1,Saudi Arabia,TRUE
16,16.1.1,Somalia,FALSE
16,16.1.1,Sudan,TRUE
16,16.1.1,Syria,TRUE
16,16.1.1,Tunisia,TRUE
16,16.1.1,United Arab Emirates,TRUE
16,16.1.1,Yemen,TRUE
16,16.1.2,Algeria,TRUE
16,16.1.2,Bahrain,FALSE
16,16.1.2,Comoros,TRUE
16,16.1.2,Djibouti,TRUE
16,16.1.2,Egypt,TRUE
16,16.1.2,Iraq,TRUE
16,16.1.2,Jordan,TRUE
16,16.1.2,Kuwait,TRUE
16,16.1.2,Lebanon,TRUE
16,16.1.2,Libya,TRUE
16,16.1.2,Mauritania,TRUE
16,16.1.2,Morocco,FALSE
16,16.1.2,Oman,FALSE
16,16.1.2,Palestine,FALSE
16,16.1.2,Qatar,TRUE
16,16.1.2,Saudi Arabia,TRUE
16,16.1.2,Somalia,TRUE
16,16.1.2,Sudan,TRUE
16,16.1.2,Syria,TRUE
16,16.1.2,Tunisia,TRUE
16,16.1.2,United Arab Emirates,FALSE
16,16.1.2,Yemen,TRUE
16,16.1.3,Algeria,FALSE
16,16.1.3,Bahrain,FALSE
16,16.1.3,Comoros,FALSE
16,16.1.3,Djibouti,FALSE
16,16.1.3,Egypt,TRUE
16,16.1.3,Iraq,FALSE
16,16.1.3,Jordan,FALSE
16,16.1.3,Kuwait,FALSE
16,16.1.3,Lebanon,FALSE
16,16.1.3,Libya,FALSE
16,16.1.3,Mauritania,FALSE
16,16.1.3,Morocco,FALSE
16,16.1.3,Oman,FALSE
16,16.1.3,Palestine,TRUE
16,16.1.3,Qatar,FALSE
16,16.1.3,Saudi Arabia,FALSE
16,16.1.3,Somalia,FALSE
16,16.1.3,Sudan,FALSE
16,16.1.3,Syria,FALSE
16,16.1.3,Tunisia,FALSE
16,16.1.3,United Arab Emirates,FALSE
16,16.1.3,Yemen,FALSE
16,16.1.4,Algeria,FALSE
16,16.1.4,Bahrain,FALSE
16,16.1.4,Comoros,FALSE
16,16.1.4,Djibouti,FALSE
16,16.1.4,Egypt,FALSE
16,16.1.4,Iraq,FALSE
16,16.1.4,Jordan,FALSE
16,16.1.4,Kuwait,FALSE
16,16.1.4,Lebanon,FALSE
16,16.1.4,Libya,FALSE
16,16.1.4,Mauritania,FALSE
16,16.1.4,Morocco,FALSE
16,16.1.4,Oman,FALSE
16,16.1.4,Palestine,TRUE
16,16.1.4,Qatar,TRUE
16,16.1.4,Saudi Arabia,FALSE
16,16.1.4,Somalia,FALSE
16,16.1.4,Sudan,FALSE
16,16.1.4,Syria,FALSE
16,16.1.4,Tunisia,FALSE
16,16.1.4,United Arab Emirates,FALSE
16,16.1.4,Yemen,FALSE
16,16.10.1,Algeria,FALSE
16,16.10.1,Bahrain,FALSE
16,16.10.1,Comoros,FALSE
16,16.10.1,Djibouti,FALSE
16,16.10.1,Egypt,FALSE
16,16.10.1,Iraq,FALSE
16,16.10.1,Jordan,FALSE
16,16.10.1,Kuwait,FALSE
16,16.10.1,Lebanon,FALSE
16,16.10.1,Libya,FALSE
16,16.10.1,Mauritania,FALSE
16,16.10.1,Morocco,FALSE
16,16.10.1,Oman,FALSE
16,16.10.1,Palestine,FALSE
16,16.10.1,Qatar,FALSE
16,16.10.1,Saudi Arabia,FALSE
16,16.10.1,Somalia,FALSE
16,16.10.1,Sudan,FALSE
16,16.10.1,Syria,FALSE
16,16.10.1,Tunisia,FALSE
16,16.10.1,United Arab Emirates,FALSE
16,16.10.1,Yemen,FALSE
16,16.10.2,Algeria,FALSE
16,16.10.2,Bahrain,FALSE
16,16.10.2,Comoros,FALSE
16,16.10.2,Djibouti,FALSE
16,16.10.2,Egypt,FALSE
16,16.10.2,Iraq,FALSE
16,16.10.2,Jordan,TRUE
16,16.10.2,Kuwait,FALSE
16,16.10.2,Lebanon,TRUE
16,16.10.2,Libya,FALSE
16,16.10.2,Mauritania,FALSE
16,16.10.2,Morocco,TRUE
16,16.10.2,Oman,FALSE
16,16.10.2,Palestine,FALSE
16,16.10.2,Qatar,FALSE
16,16.10.2,Saudi Arabia,FALSE
16,16.10.2,Somalia,FALSE
16,16.10.2,Sudan,TRUE
16,16.10.2,Syria,FALSE
16,16.10.2,Tunisia,TRUE
16,16.10.2,United Arab Emirates,FALSE
16,16.10.2,Yemen,TRUE
16,16.2.1,Algeria,FALSE
16,16.2.1,Bahrain,FALSE
16,16.2.1,Comoros,FALSE
16,16.2.1,Djibouti,FALSE
16,16.2.1,Egypt,TRUE
16,16.2.1,Iraq,TRUE
16,16.2.1,Jordan,TRUE
16,16.2.1,Kuwait,FALSE
16,16.2.1,Lebanon,FALSE
16,16.2.1,Libya,FALSE
16,16.2.1,Mauritania,TRUE
16,16.2.1,Morocco,FALSE
16,16.2.1,Oman,FALSE
16,16.2.1,Palestine,TRUE
16,16.2.1,Qatar,FALSE
16,16.2.1,Saudi Arabia,FALSE
16,16.2.1,Somalia,FALSE
16,16.2.1,Sudan,TRUE
16,16.2.1,Syria,FALSE
16,16.2.1,Tunisia,TRUE
16,16.2.1,United Arab Emirates,FALSE
16,16.2.1,Yemen,FALSE
16,16.2.2,Algeria,TRUE
16,16.2.2,Bahrain,TRUE
16,16.2.2,Comoros,FALSE
16,16.2.2,Djibouti,TRUE
16,16.2.2,Egypt,TRUE
16,16.2.2,Iraq,FALSE
16,16.2.2,Jordan,TRUE
16,16.2.2,Kuwait,TRUE
16,16.2.2,Lebanon,TRUE
16,16.2.2,Libya,FALSE
16,16.2.2,Mauritania,TRUE
16,16.2.2,Morocco,TRUE
16,16.2.2,Oman,TRUE
16,16.2.2,Palestine,FALSE
16,16.2.2,Qatar,TRUE
16,16.2.2,Saudi Arabia,FALSE
16,16.2.2,Somalia,FALSE
16,16.2.2,Sudan,FALSE
16,16.2.2,Syria,FALSE
16,16.2.2,Tunisia,TRUE
16,16.2.2,United Arab Emirates,TRUE
16,16.2.2,Yemen,TRUE
16,16.2.3,Algeria,FALSE
16,16.2.3,Bahrain,FALSE
16,16.2.3,Comoros,TRUE
16,16.2.3,Djibouti,FALSE
16,16.2.3,Egypt,FALSE
16,16.2.3,Iraq,FALSE
16,16.2.3,Jordan,FALSE
16,16.2.3,Kuwait,FALSE
16,16.2.3,Lebanon,FALSE
16,16.2.3,Libya,FALSE
16,16.2.3,Mauritania,FALSE
16,16.2.3,Morocco,FALSE
16,16.2.3,Oman,FALSE
16,16.2.3,Palestine,TRUE
16,16.2.3,Qatar,FALSE
16,16.2.3,Saudi Arabia,FALSE
16,16.2.3,Somalia,FALSE
16,16.2.3,Sudan,FALSE
16,16.2.3,Syria,FALSE
16,16.2.3,Tunisia,FALSE
